ID_Estudante,Nome_Estudante,Genero,Serie,Nome_Escola,Nota_Redacao,Nota_Matematica
3750,Sara Jacobs MD,F,7,Escola B,87,65
3751,Matthew Crosby,M,9,Escola B,96,58
3752,Reginald Shaw,M,6,Escola B,76,59
3753,Paul Curry,M,7,Escola B,97,67
3754,Angie Owens,F,6,Escola B,91,92
3755,Patrick Rodriguez,M,8,Escola B,89,93
3756,Matthew Woodard,M,6,Escola B,77,66
3757,Amanda Patterson,F,7,Escola B,88,73
3758,Joseph Hall,M,7,Escola B,85,67
3759,Tammy Anderson,F,6,Escola B,65,55
3760,Austin Elliott,M,9,Escola B,84,66
3761,Pamela Porter,F,7,Escola B,94,74
3762,Sherry Skinner,F,9,Escola B,64,64
3763,Lisa Branch,F,7,Escola B,84,56
3764,Jordan Juarez,M,6,Escola B,97,58
3765,Bill Pena,M,9,Escola B,65,95
3766,Mark Ayala,M,8,Escola B,77,76
3767,Derek Cole,M,9,Escola B,96,87
3768,Stephanie Conway,F,7,Escola B,66,89
3769,Jason Daugherty Jr.,M,8,Escola B,98,96
3770,Lorraine Carlson,F,6,Escola B,72,78
3771,William Todd,M,6,Escola B,68,74
3772,Rachel Cantrell,F,6,Escola B,66,66
3773,Glen Paul,M,6,Escola B,80,55
3774,Caroline Nguyen,F,8,Escola B,87,82
3775,Amy Holden,F,6,Escola B,94,87
3776,Stephanie Cox,F,8,Escola B,72,85
3777,Emily Walters,F,9,Escola B,91,89
3778,Mark Benitez,M,9,Escola B,86,78
3779,Sandra Smith,F,6,Escola B,94,79
3780,Tiffany Shannon,F,6,Escola B,66,58
3781,Jeremiah Martin,M,8,Escola B,82,57
3782,Patrick Keller,M,7,Escola B,81,96
3783,Angela Doyle,F,6,Escola B,65,74
3784,Tracy Patel,M,9,Escola B,69,64
3785,Johnathan Carlson,M,7,Escola B,69,99
3786,Roger Bolton,M,6,Escola B,71,74
3787,Karen Hanson,F,8,Escola B,76,60
3788,Timothy Clark,M,8,Escola B,75,99
3789,Cynthia Fuller,F,9,Escola B,87,75
3790,Jose Raymond,M,9,Escola B,99,65
3791,Jeffrey Cruz,M,7,Escola B,69,61
3792,Christian Ibarra,M,8,Escola B,83,89
3793,Amy Hampton,F,7,Escola B,80,67
3794,Eric Burns,M,6,Escola B,68,61
3795,Nicholas Rhodes,M,9,Escola B,98,74
3796,Natalie Holder MD,F,7,Escola B,79,70
3797,Cynthia Shea,F,7,Escola B,82,74
3798,Allen Mcdonald,M,6,Escola B,99,71
3799,Scott Rodriguez,M,7,Escola B,68,67
3800,Katie Moss,F,8,Escola B,84,67
3801,Aaron Gomez,M,9,Escola B,83,72
3802,Paula Clark,F,6,Escola B,66,69
3803,Anna Murphy,F,6,Escola B,86,70
3804,Richard Bush,M,7,Escola B,84,86
3805,Christina Friedman,F,6,Escola B,89,57
3806,Jennifer Galvan,F,7,Escola B,78,98
3807,Cory Alvarez,M,6,Escola B,94,93
3808,Thomas Freeman,M,7,Escola B,76,73
3809,Alyssa Pearson,F,9,Escola B,84,84
3810,Sandy Brown,F,6,Escola B,83,64
3811,Amber Patel,F,9,Escola B,77,99
3812,Jerry Gay,M,9,Escola B,65,60
3813,Michelle Petty,F,6,Escola B,93,64
3814,Jacob Ward,M,8,Escola B,91,91
3815,Megan Butler,F,8,Escola B,87,94
3816,Eileen Greene,F,8,Escola B,76,57
3817,David Sheppard,M,8,Escola B,72,66
3818,Albert White,M,6,Escola B,63,94
3819,Eric Carter,M,9,Escola B,96,75
3820,Tracey Crawford,F,6,Escola B,66,90
3821,Jeffrey Patterson,M,7,Escola B,67,56
3822,Shannon Pierce,F,6,Escola B,84,75
3823,Jeffrey Lopez,M,7,Escola B,93,86
3824,Douglas Lozano,M,7,Escola B,70,79
3825,Ashley Bradley,F,9,Escola B,73,90
3826,Heather Barnes,F,6,Escola B,71,55
3827,Allison Scott,F,6,Escola B,95,64
3828,Charles Hernandez DDS,M,8,Escola B,91,98
3829,Austin Briggs,M,9,Escola B,67,71
3830,Rhonda Craig,F,6,Escola B,99,88
3831,Jennifer Dorsey,F,6,Escola B,94,57
3832,Melissa Chung,F,8,Escola B,95,88
3833,Kristin White,F,9,Escola B,68,98
3834,Deborah Bass,F,9,Escola B,77,76
3835,Robert Salazar,M,9,Escola B,64,67
3836,Joshua Garcia,M,8,Escola B,93,95
3837,Charles Lawrence,M,9,Escola B,86,67
3838,Robert Carter,M,9,Escola B,72,56
3839,Victoria Landry,F,6,Escola B,91,59
3840,Vicki Lynch,F,8,Escola B,74,89
3841,Pamela Lee,F,9,Escola B,78,81
3842,Mary Mcdonald,F,7,Escola B,98,89
3843,Tracy Proctor,F,6,Escola B,68,98
3844,Travis Townsend,M,7,Escola B,72,92
3845,Olivia Bryant,F,6,Escola B,85,80
3846,Jeffrey Nash,M,8,Escola B,68,61
3847,Michael Vazquez,M,8,Escola B,86,61
3848,Meagan Richardson,F,6,Escola B,69,92
3849,Angela Gonzales,F,8,Escola B,82,95
3850,Anthony Williams,M,8,Escola B,83,71
3851,Jodi Cooke,F,8,Escola B,95,97
3852,Charles Ramirez,M,9,Escola B,97,69
3853,Anthony Wise,M,7,Escola B,95,93
3854,Samuel Rodriguez,M,7,Escola B,88,99
3855,Eric Sanchez,M,8,Escola B,94,68
3856,Mary Hernandez,F,6,Escola B,98,78
3857,Connie Diaz,F,6,Escola B,71,93
3858,Sheila Mejia,F,9,Escola B,94,67
3859,Cassandra Waters,F,8,Escola B,97,84
3860,April Brandt,F,9,Escola B,86,89
3861,Nicholas Christensen,M,9,Escola B,87,72
3862,Janice Cooper,F,9,Escola B,95,76
3863,Hunter Tanner,M,6,Escola B,63,62
3864,Nicholas Terrell,M,7,Escola B,64,89
3865,Julie Ortega,F,7,Escola B,99,58
3866,Jason Nichols,M,8,Escola B,69,91
3867,Tyler Walker,M,7,Escola B,67,58
3868,Jason Rice,M,6,Escola B,73,69
3869,Eric Kidd,M,7,Escola B,86,70
3870,Carlos Bradshaw,M,6,Escola B,68,98
3871,Judy Ruiz,F,8,Escola B,68,99
3872,Kristina Pena,F,9,Escola B,75,98
3873,Valerie Willis,F,6,Escola B,89,70
3874,Jesse Mcdowell,M,6,Escola B,84,92
3875,Jose Dennis,M,9,Escola B,85,99
3876,Jean Hale,F,9,Escola B,94,91
3877,Alyssa Roberts,F,6,Escola B,68,75
3878,Anita Bonilla,F,6,Escola B,99,56
3879,Melissa Erickson,F,8,Escola B,97,96
3880,Troy Hernandez,M,7,Escola B,92,90
3881,Laurie Bowers,F,7,Escola B,92,98
3882,Ricky Randolph,M,6,Escola B,85,84
3883,Michele Mercado,F,9,Escola B,88,70
3884,Matthew Sanchez,M,9,Escola B,63,93
3885,Kelly Miller,F,6,Escola B,80,81
3886,Joseph Carter,M,9,Escola B,98,84
3887,Joseph Nelson,M,6,Escola B,67,96
3888,Danielle Anderson,F,8,Escola B,66,69
3889,Patricia Hawkins,F,6,Escola B,63,75
3890,Jessica Curry,F,7,Escola B,75,76
3891,Eugene Baker,M,6,Escola B,99,57
3892,Andrea Pugh,F,7,Escola B,89,97
3893,Kyle Monroe,M,8,Escola B,63,97
3894,Michael Kim,M,6,Escola B,97,57
3895,Kaylee Mendez,F,7,Escola B,93,91
3896,Christopher Edwards,M,9,Escola B,86,73
3897,Scott Glenn,M,6,Escola B,95,79
3898,Christopher Taylor,M,6,Escola B,74,90
3899,Janet Whitaker MD,F,8,Escola B,80,83
3900,Hannah Kelley,F,7,Escola B,81,60
3901,Leslie Stevenson,F,7,Escola B,86,55
3902,Matthew Lee,M,9,Escola B,91,99
3903,Rebecca Hall,F,9,Escola B,93,84
3904,Jamie Irwin,F,7,Escola B,67,83
3905,Joshua Smith,M,7,Escola B,82,77
3906,William Brooks,M,6,Escola B,91,82
3907,Tammy Jones,F,7,Escola B,76,56
3908,Beth Bailey,F,6,Escola B,65,63
3909,Keith Pierce,M,6,Escola B,77,76
3910,Erin Decker,F,6,Escola B,74,74
3911,Ricardo Daniel,M,9,Escola B,70,64
3912,Danielle Perez,F,8,Escola B,93,63
3913,Nicole Harper,F,9,Escola B,87,95
3914,Darren Mcintyre,M,8,Escola B,85,91
3915,Nicholas White,M,6,Escola B,81,93
3916,Frank Bryan,M,9,Escola B,64,80
3917,Brittney Luna,F,9,Escola B,99,78
3918,Amy Kelley,F,9,Escola B,92,66
3919,Brittany Hahn,F,6,Escola B,71,64
3920,Bethany Kennedy,F,6,Escola B,89,60
3921,Charles Sims,M,9,Escola B,72,57
3922,Jacqueline Byrd,F,6,Escola B,97,72
3923,Anna Taylor,F,9,Escola B,88,76
3924,Jeremy Watkins MD,M,9,Escola B,67,63
3925,Sergio Young,M,6,Escola B,68,95
3926,Amy Rowland,F,7,Escola B,92,95
3927,Stuart Peters,M,8,Escola B,97,87
3928,Kevin Waters,M,8,Escola B,72,96
3929,Jonathan Norris,M,9,Escola B,67,89
3930,Amy Hughes,F,7,Escola B,68,86
3931,David Martinez DDS,M,9,Escola B,95,72
3932,Kimberly Olsen DDS,F,6,Escola B,96,71
3933,Tasha Dixon,F,8,Escola B,63,77
3934,Kathy Marshall,F,6,Escola B,66,69
3935,Lisa Hernandez,F,6,Escola B,83,72
3936,Richard Floyd,M,6,Escola B,70,62
3937,Andrea Lynch,F,8,Escola B,81,93
3938,Carly Carpenter,F,6,Escola B,96,98
3939,Emily Cantrell,F,9,Escola B,77,77
3940,Nina Wilkinson,F,6,Escola B,90,92
3941,Kevin Walker,M,6,Escola B,98,81
3942,Andrew Lee,M,8,Escola B,74,65
3943,Heather Richard,F,6,Escola B,96,96
3944,Morgan Allen,F,6,Escola B,90,70
3945,Paul Martin,M,9,Escola B,87,88
3946,Thomas Proctor,M,6,Escola B,95,85
3947,Kimberly Blake,F,7,Escola B,86,63
3948,Janet Page,F,6,Escola B,85,73
3949,Kristina Hodges,F,7,Escola B,78,91
3950,Elizabeth Mata,F,6,Escola B,88,76
3951,Anthony Edwards,M,7,Escola B,66,60
3952,Donna Velasquez,F,9,Escola B,90,92
3953,Bruce Thompson,M,7,Escola B,73,85
3954,Anna Holt,F,9,Escola B,79,60
3955,Carmen Smith,F,8,Escola B,91,80
3956,Angela Bryan,F,6,Escola B,67,83
3957,Tiffany Jackson,F,8,Escola B,97,59
3958,Kristi Wilson,F,8,Escola B,70,87
3959,Brian Valdez,M,6,Escola B,65,71
3960,Timothy Schmitt,M,7,Escola B,95,98
3961,Michelle Mclean,F,8,Escola B,92,74
3962,Trevor Hall,M,9,Escola B,96,86
3963,David Boone,M,6,Escola B,72,97
3964,Kevin Goodman,M,9,Escola B,72,89
3965,Katherine Curry,F,6,Escola B,76,83
3966,Zachary Griffin,M,9,Escola B,63,71
3967,Nicholas Richards,M,8,Escola B,77,70
3968,Cristina Phillips,F,7,Escola B,90,98
3969,Janet Alvarez,F,7,Escola B,83,55
3970,Nicole Roy,F,8,Escola B,84,93
3971,Justin Maxwell,M,7,Escola B,76,87
3972,Ryan Pacheco,M,6,Escola B,89,99
3973,Megan Barrett,F,6,Escola B,77,64
3974,Kelly Glover,F,9,Escola B,74,78
3975,Rebecca Davis,F,7,Escola B,81,62
3976,Jason Lee,M,8,Escola B,68,87
3977,Elizabeth Watkins,F,9,Escola B,86,76
3978,Laura White,F,7,Escola B,90,98
3979,Andrew Mathis,M,8,Escola B,95,78
3980,Tiffany Simpson,F,7,Escola B,94,55
3981,Patrick Wilson,M,7,Escola B,71,92
3982,Lucas Ward,M,6,Escola B,87,57
3983,Ian Walters,M,7,Escola B,73,78
3984,Jesse Ross,M,6,Escola B,90,82
3985,Jamie Walsh,F,6,Escola B,71,89
3986,Marcus Wiggins,M,7,Escola B,77,83
3987,Benjamin Chen,M,7,Escola B,68,57
3988,Daniel Gallagher,M,9,Escola B,99,92
3989,Danielle Robinson DDS,F,8,Escola B,86,70
3990,Douglas Crane,M,9,Escola B,64,90
3991,Maria Torres,F,8,Escola B,68,93
3992,Christopher Higgins,M,6,Escola B,80,78
3993,Susan Chase DDS,F,6,Escola B,89,73
3994,Jessica Love,F,6,Escola B,71,65
3995,Alexandra Hammond,F,6,Escola B,74,96
3996,Renee Burnett,F,6,Escola B,94,89
3997,Leah Oneal,F,6,Escola B,65,61
3998,Patrick Simpson,M,7,Escola B,72,83
3999,Alex Gonzales DDS,M,7,Escola B,81,58
4000,John Barnes,M,7,Escola B,83,76
4001,Dustin Padilla,M,8,Escola B,92,69
4002,Tiffany Benson,F,6,Escola B,79,92
4003,Hannah King,F,9,Escola B,71,98
4004,Teresa Hill,F,6,Escola B,98,56
4005,Ronald Jones,M,9,Escola B,70,56
4006,Tiffany Hester,F,8,Escola B,78,91
4007,Keith Snyder,M,6,Escola B,94,58
4008,Ashley Reese,F,8,Escola B,80,99
4009,Cynthia Smith,F,7,Escola B,92,97
4010,Carla Shaw,F,6,Escola B,73,73
4011,Leonard Webster II,M,9,Escola B,92,63
4012,David Morrison,M,7,Escola B,99,87
4013,Sandy Arnold,F,9,Escola B,75,71
4014,Taylor Carpenter,F,6,Escola B,90,66
4015,David Taylor PhD,M,7,Escola B,69,90
4016,John King,M,9,Escola B,87,80
4017,Theresa Copeland,F,8,Escola B,84,82
4018,Ashlee Willis,F,9,Escola B,95,88
4019,Sheila Huang,F,8,Escola B,84,80
4020,Martin Gordon,M,9,Escola B,72,64
4021,Jorge Miller,M,9,Escola B,69,91
4022,Brian Hansen,M,9,Escola B,72,87
4023,Mary Thomas,F,7,Escola B,63,74
4024,Lisa Houston,F,9,Escola B,88,71
4025,Mackenzie Brown,F,9,Escola B,86,80
4026,Daniel Mcdowell,M,7,Escola B,96,91
4027,Meredith Benson,F,9,Escola B,73,95
4028,Dustin Armstrong,M,7,Escola B,80,61
4029,Patrick Young,M,7,Escola B,64,65
4030,Christina Johnson,F,6,Escola B,98,56
4031,David White,M,9,Escola B,72,72
4032,Jacqueline Meyer,F,9,Escola B,99,78
4033,Benjamin White,M,8,Escola B,77,71
4034,Jesus Chan,M,8,Escola B,79,77
4035,Heather Peterson,F,6,Escola B,75,71
4036,Gerald Rogers,M,8,Escola B,90,94
4037,Nancy Collins,F,9,Escola B,76,71
4038,Derrick Clark,M,8,Escola B,85,61
4039,Megan Callahan,F,6,Escola B,68,63
4040,Erica Daniels,F,7,Escola B,90,64
4041,Kendra Riley,F,8,Escola B,80,80
4042,Justin White,M,9,Escola B,75,83
4043,Lauren Allen,F,8,Escola B,99,97
4044,Erin Rivera,F,6,Escola B,82,57
4045,Michael Reeves,M,6,Escola B,64,65
4046,Amy Thomas,F,7,Escola B,82,87
4047,Joshua Brown,M,7,Escola B,65,77
4048,Joy Martinez,F,8,Escola B,88,89
4049,Melissa Mueller,F,6,Escola B,89,69
4050,Michael Rodriguez,M,8,Escola B,91,65
4051,Carol West,F,8,Escola B,84,84
4052,Tina Marshall,F,6,Escola B,76,92
4053,Megan Leon,F,9,Escola B,86,65
4054,Diana Mitchell,F,8,Escola B,73,97
4055,Matthew Cline,M,6,Escola B,86,78
4056,George Moore,M,7,Escola B,69,69
4057,Erica Adams,F,8,Escola B,76,98
4058,Elizabeth Johnson,F,7,Escola B,77,97
4059,Brenda Rogers,F,6,Escola B,87,72
4060,Jeffrey Rose,M,7,Escola B,93,89
4061,Dawn Smith,F,9,Escola B,63,55
4062,Christopher Stuart,M,8,Escola B,80,63
4063,Abigail Nguyen,F,6,Escola B,65,72
4064,Christina Foley,F,8,Escola B,96,81
4065,Scott Griffith,M,8,Escola B,80,81
4066,Rebecca Allen,F,7,Escola B,93,77
4067,Derrick Carrillo,M,7,Escola B,88,72
4068,Natasha Lewis,F,9,Escola B,81,62
4069,Anne Weber,F,6,Escola B,72,67
4070,James Hartman,M,7,Escola B,69,60
4071,Carlos Santiago,M,9,Escola B,74,71
4072,Teresa Chapman,F,8,Escola B,84,82
4073,Dennis Perry,M,6,Escola B,80,99
4074,Keith Stokes,M,6,Escola B,63,63
4075,Theresa Hoffman,F,9,Escola B,69,78
4076,Mary Hernandez,F,8,Escola B,64,99
4077,Pamela Mason,F,8,Escola B,69,98
4078,Nicholas Underwood,M,6,Escola B,80,62
4079,Max Davis,M,7,Escola B,97,77
4080,Kevin Wilson,M,7,Escola B,88,66
4081,Johnny Hamilton,M,8,Escola B,68,61
4082,Jennifer Anderson,F,9,Escola B,63,89
4083,Michael Cox,M,8,Escola B,95,66
4084,Jaclyn Adams,F,7,Escola B,93,86
4085,Eddie Alexander,M,8,Escola B,78,56
4086,Heather Nelson,F,9,Escola B,64,67
4087,Susan Davis,F,9,Escola B,95,67
4088,Heather Robinson,F,8,Escola B,87,61
4089,Melanie French,F,9,Escola B,99,70
4090,Charles Whitaker,M,9,Escola B,90,69
4091,Nathan Fisher,M,7,Escola B,81,75
4092,Jeffery James,M,7,Escola B,92,83
4093,John Campbell,M,6,Escola B,70,80
4094,John Walters,M,6,Escola B,81,81
4095,James Martin,M,8,Escola B,99,73
4096,Thomas Khan,M,8,Escola B,84,67
4097,Xavier Glenn,M,7,Escola B,70,57
4098,Andrea Fisher,F,7,Escola B,78,85
4099,Jerry Mann,M,6,Escola B,98,96
4100,Samuel Nelson,M,7,Escola B,77,91
4101,Carl Jones,M,6,Escola B,75,68
4102,Christine Hinton,F,7,Escola B,89,56
4103,Teresa Keith,F,9,Escola B,78,59
4104,David Moody,M,6,Escola B,83,87
4105,Bryan Moore,M,8,Escola B,77,76
4106,Thomas Stone,M,9,Escola B,99,60
4107,Raven Rogers,F,8,Escola B,66,69
4108,Brandy Smith,F,8,Escola B,63,96
4109,Breanna Peterson MD,F,7,Escola B,74,68
4110,Joseph Spencer,M,9,Escola B,98,84
4111,Kristy Haney,F,6,Escola B,82,76
4112,Carol Long,F,6,Escola B,80,69
4113,Jacqueline Bell,F,8,Escola B,82,59
4114,William Ramirez,M,9,Escola B,63,73
4115,Katherine Smith,F,6,Escola B,74,73
4116,Joseph Brown,M,6,Escola B,84,73
4117,Kathryn Lopez,F,7,Escola B,77,56
4118,Michael Vaughn,M,6,Escola B,84,95
4119,Karen Conrad,F,7,Escola B,89,59
4120,John Carpenter,M,8,Escola B,95,67
4121,Jennifer Sanchez,F,8,Escola B,96,75
4122,Kimberly Walker,F,6,Escola B,69,55
4123,Julie Gibson,F,8,Escola B,65,96
4124,Theresa Murillo,F,9,Escola B,81,90
4125,Jessica Adams,F,6,Escola B,63,95
4126,Stephanie Fisher,F,8,Escola B,83,57
4127,Jesse Combs,M,8,Escola B,79,86
4128,Alexander Aguilar,M,9,Escola B,95,98
4129,Jessica Galvan,F,8,Escola B,82,74
4130,Terri Quinn PhD,F,8,Escola B,98,95
4131,Christian Reynolds DDS,M,9,Escola B,95,59
4132,Ronald Weiss,M,9,Escola B,90,84
4133,Jessica Phillips,F,7,Escola B,90,72
4134,Stephanie Holder,F,6,Escola B,67,84
4135,Kevin Marks,M,9,Escola B,80,66
4136,Robert Barrett,M,7,Escola B,94,73
4137,Brian Hernandez,M,9,Escola B,70,74
4138,Tony Ramirez,M,7,Escola B,96,59
4139,Mark Clark,M,7,Escola B,99,71
4140,Kenneth Davis,M,8,Escola B,80,66
4141,Kim Jones,F,6,Escola B,86,96
4142,David Knox,M,8,Escola B,80,75
4143,Joshua Lewis,M,7,Escola B,74,83
4144,Kevin Weber,M,7,Escola B,83,67
4145,Elizabeth Rush,F,8,Escola B,68,59
4146,Denise Brown,F,8,Escola B,96,64
4147,Scott Chavez,M,8,Escola B,90,66
4148,Terry Cruz,M,6,Escola B,64,68
4149,Richard Parsons,M,9,Escola B,63,58
4150,Charles Hernandez,M,7,Escola B,76,91
4151,Donald Gray,M,9,Escola B,72,58
4152,Paul Cruz,M,7,Escola B,96,79
4153,Teresa Johnson,F,9,Escola B,65,87
4154,Ashley Howard,F,7,Escola B,65,55
4155,Alexander Chambers,M,7,Escola B,89,57
4156,Heather Turner,F,7,Escola B,66,79
4157,Chase Morales,M,6,Escola B,94,61
4158,Karen Burton,F,7,Escola B,90,67
4159,Nicholas Velazquez,M,9,Escola B,67,63
4160,Shawn Kirby,M,6,Escola B,66,93
4161,Brandon Brewer,M,7,Escola B,79,64
4162,Marcus Gonzales,M,8,Escola B,95,64
4163,Chad Butler,M,8,Escola B,66,95
4164,Troy Butler,M,6,Escola B,66,78
4165,Chad Lopez,M,8,Escola B,67,58
4166,Timothy Lambert,M,6,Escola B,71,81
4167,Kathy Anderson,F,9,Escola B,96,95
4168,Pamela Peterson,F,6,Escola B,95,76
4169,Eric Scott,M,8,Escola B,66,60
4170,Anthony Mosley,M,9,Escola B,85,64
4171,Trevor Evans,M,8,Escola B,99,92
4172,William Stewart,M,8,Escola B,84,74
4173,Michael Chaney,M,6,Escola B,83,87
4174,Alexandra Cunningham,F,8,Escola B,93,93
4175,Carol Greene,F,9,Escola B,88,82
4176,Jacob Watson,M,7,Escola B,64,73
4177,Paul Gould,M,8,Escola B,74,55
4178,Misty Smith,F,9,Escola B,72,72
4179,Danielle Dunn,F,9,Escola B,63,88
4180,James Crawford,M,7,Escola B,93,95
4181,Marilyn Flowers,F,8,Escola B,77,90
4182,Rachel Carter,F,8,Escola B,65,81
4183,Lisa Mclean,F,8,Escola B,89,58
4184,Kevin Alexander,M,7,Escola B,77,81
4185,Rachel Joyce,F,7,Escola B,82,67
4186,Austin Mejia,M,7,Escola B,77,83
4187,Suzanne Woodard,F,9,Escola B,79,72
4188,Maria Watkins,F,8,Escola B,82,62
4189,Alicia Harris,F,9,Escola B,99,75
4190,Eric Gregory,M,6,Escola B,80,96
4191,Lauren Wise,F,7,Escola B,72,96
4192,Thomas Davis,M,9,Escola B,85,71
4193,Taylor Mejia,F,9,Escola B,83,63
4194,Patrick Dougherty,M,7,Escola B,69,79
4195,Brian Hernandez,M,6,Escola B,84,65
4196,Nicholas Rodriguez,M,6,Escola B,67,95
4197,Tina Garcia,F,9,Escola B,66,95
4198,Bobby Frazier,M,8,Escola B,97,90
4199,Susan Barnes,F,9,Escola B,74,91
4200,Tyler Nguyen,M,8,Escola B,87,81
4201,Julie Green,F,7,Escola B,99,97
4202,Andrea Shields,F,9,Escola B,83,67
4203,Amanda Taylor,F,7,Escola B,85,84
4204,Megan Williams,F,8,Escola B,72,79
4205,Mark Johnson,M,6,Escola B,84,95
4206,James Rios,M,7,Escola B,84,60
4207,Todd Thompson,M,6,Escola B,79,59
4208,Sheila Diaz,F,8,Escola B,68,61
4209,Tyler Ortiz,M,6,Escola B,71,55
4210,Alex Wong,M,7,Escola B,67,76
4211,Shawn Brown,M,7,Escola B,76,72
4212,Warren Blake,M,6,Escola B,98,99
4213,Brenda Perez,F,9,Escola B,64,85
4214,Mary Stevenson,F,9,Escola B,82,89
4215,Teresa Woods,F,9,Escola B,64,76
4216,April Riley,F,6,Escola B,92,99
4217,Kelsey Morales,F,6,Escola B,92,98
4218,Monique King,F,7,Escola B,85,83
4219,Catherine Jordan,F,8,Escola B,80,70
4220,Gabrielle Aguirre,F,8,Escola B,64,76
4221,Jeremy Fox,M,7,Escola B,84,74
4222,Bill Barnes,M,7,Escola B,98,62
4223,Amanda Richardson,F,7,Escola B,91,63
4224,Kimberly Powers,F,7,Escola B,76,92
4225,Mark Hall,M,8,Escola B,67,95
4226,Jeffrey Robinson,M,8,Escola B,95,74
4227,Thomas Rice,M,8,Escola B,82,63
4228,Jesse King,M,8,Escola B,81,74
4229,Angela Smith,F,9,Escola B,99,85
4230,Annette Jimenez,F,6,Escola B,76,73
4231,David Owens,M,9,Escola B,85,62
4232,Ashley Terry,F,9,Escola B,84,92
4233,Shannon Bates,F,9,Escola B,64,82
4234,Austin Neal,M,8,Escola B,89,55
4235,Scott Rodriguez,M,6,Escola B,95,58
4236,Alan Arnold,M,9,Escola B,73,81
4237,Stephen Garcia,M,8,Escola B,88,77
4238,Tabitha Garcia,F,6,Escola B,76,93
4239,Randy Lee,M,9,Escola B,74,61
4240,Samantha Salas MD,F,8,Escola B,72,62
4241,Danielle Jones,F,9,Escola B,91,65
4242,Larry Singleton,M,9,Escola B,94,91
4243,Elizabeth Thomas,F,6,Escola B,78,82
4244,Grant George,M,6,Escola B,63,88
4245,Tracy Allen,F,8,Escola B,79,87
4246,Aaron Gaines,M,8,Escola B,82,95
4247,Antonio Myers,M,8,Escola B,87,93
4248,Katie Pena,F,6,Escola B,72,84
4249,Anthony Campbell,M,9,Escola B,96,95
4250,Brad Martinez,M,7,Escola B,70,71
4251,Mitchell Johnson,M,8,Escola B,90,61
4252,David Taylor,M,8,Escola B,91,85
4253,Susan Rice,F,8,Escola B,87,82
4254,Curtis Johnson,M,6,Escola B,69,66
4255,Valerie Thomas DDS,F,6,Escola B,91,96
4256,Tammy Riggs,F,8,Escola B,75,83
4257,Colleen Nguyen,F,7,Escola B,81,84
4258,Melissa Larsen,F,7,Escola B,97,70
4259,Jessica Burnett,F,7,Escola B,77,98
4260,Cathy Macias,F,8,Escola B,79,60
4261,Timothy Erickson,M,6,Escola B,96,64
4262,Holly Levy,F,6,Escola B,80,61
4263,Ryan Bell,M,7,Escola B,96,58
4264,Ricardo Miller,M,8,Escola B,63,72
4265,Patricia Mullins,F,8,Escola B,80,93
4266,Sarah Harris,F,8,Escola B,73,87
4267,Beth Turner,F,6,Escola B,76,56
4268,Gina Anderson,F,6,Escola B,92,70
4269,Michael Stein Jr.,M,9,Escola B,99,99
4270,Briana Mitchell,F,6,Escola B,86,55
4271,Eric Williams,M,6,Escola B,97,83
4272,Sierra Stephens,F,8,Escola B,86,89
4273,Eric Krause,M,8,Escola B,68,64
4274,Jennifer Shields,F,6,Escola B,64,59
4275,Wesley Bowen,M,6,Escola B,72,94
4276,Chad Ramirez,M,9,Escola B,65,91
4277,April Robinson,F,7,Escola B,66,85
4278,Justin Frank,M,6,Escola B,94,58
4279,Andrew Gonzalez,M,9,Escola B,88,88
4280,Felicia Butler,F,6,Escola B,67,80
4281,Micheal Stewart,M,9,Escola B,70,73
4282,Stacey Vargas,F,9,Escola B,91,67
4283,Barbara Hancock,F,6,Escola B,64,59
4284,Emily Carey,F,6,Escola B,94,62
4285,Wendy Allen,F,9,Escola B,91,89
4286,Cory Rojas,M,8,Escola B,74,95
4287,Jackie Berg,F,8,Escola B,68,80
4288,Alison Long,F,6,Escola B,75,86
4289,Megan Medina,F,6,Escola B,99,59
4290,David Shea,M,6,Escola B,69,69
4291,Christopher Oconnor,M,7,Escola B,87,87
4292,Donna Mcmahon,F,6,Escola B,88,67
4293,Joseph Bryant,M,9,Escola B,82,66
4294,Nicholas Hogan,M,8,Escola B,63,73
4295,Michael Heath,M,7,Escola B,65,73
4296,William Gonzalez,M,7,Escola B,64,55
4297,Lisa Le,F,6,Escola B,88,72
4298,Samuel Williams,M,7,Escola B,77,72
4299,Ashley Becker,F,7,Escola B,65,94
4300,Amanda Hall,F,8,Escola B,88,98
4301,Lindsey Gomez,F,6,Escola B,65,84
4302,Vincent Hicks,M,7,Escola B,87,74
4303,Stephen Foley,M,9,Escola B,80,71
4304,Scott Thompson,M,6,Escola B,82,88
4305,Michael Turner,M,9,Escola B,85,79
4306,Michael Rodriguez,M,7,Escola B,78,81
4307,Sheila Vasquez,F,8,Escola B,80,62
4308,Joel Hughes,M,7,Escola B,81,98
4309,Matthew Marquez,M,9,Escola B,99,90
4310,Carol Carlson,F,8,Escola B,96,72
4311,Mitchell Richardson,M,6,Escola B,95,62
4312,Shelly Robinson,F,6,Escola B,75,64
4313,Henry Thomas,M,8,Escola B,74,93
4314,Rachel Hobbs,F,8,Escola B,78,88
4315,Charlene Collins,F,9,Escola B,93,56
4316,Hannah Perez,F,7,Escola B,69,64
4317,Lori Stone,F,8,Escola B,88,57
4318,Arthur Mora,M,6,Escola B,71,69
4319,David Fleming,M,7,Escola B,66,56
